Date,Close,High,Low,Open,Volume
2008-12-09,"1,515.00","1,580.00","1,475.00","1,510.00","42,569"
2008-12-08,"1,500.00","1,550.00","1,495.00","1,500.00","23,243"
2008-12-05,"1,500.00","1,500.00","1,440.00","1,440.00","3,695"
2008-12-04,"1,470.00","1,540.00","1,460.00","1,540.00","7,485"
2008-12-03,"1,535.00","1,550.00","1,475.00","1,535.00","23,751"
2008-12-02,"1,530.00","1,590.00","1,475.00","1,495.00","19,307"
2008-12-01,"1,590.00","1,600.00","1,535.00","1,595.00","6,578"
2008-11-28,"1,595.00","1,690.00","1,540.00","1,570.00","24,436"
2008-11-27,"1,565.00","1,600.00","1,470.00","1,500.00","38,646"
2008-11-26,"1,500.00","1,540.00","1,455.00","1,515.00","13,989"
2008-11-25,"1,470.00","1,585.00","1,440.00","1,585.00","10,939"
2008-11-24,"1,475.00","1,690.00","1,455.00","1,530.00","20,177"
2008-11-21,"1,650.00","1,665.00","1,300.00","1,460.00","15,739"
2008-11-20,"1,460.00","1,550.00","1,405.00","1,550.00","9,833"
2008-11-19,"1,525.00","1,695.00","1,520.00","1,695.00","12,961"
2008-11-18,"1,630.00","1,680.00","1,525.00","1,680.00","14,410"
2008-11-17,"1,685.00","1,700.00","1,600.00","1,700.00","18,372"
2008-11-14,"1,745.00","1,840.00","1,740.00","1,765.00","6,697"
2008-11-13,"1,735.00","1,785.00","1,600.00","1,785.00","6,935"
2008-11-12,"1,790.00","1,800.00","1,700.00","1,740.00","2,657"
2008-11-11,"1,770.00","1,830.00","1,755.00","1,830.00","5,107"
2008-11-10,"1,830.00","1,850.00","1,715.00","1,850.00","12,384"
2008-11-07,"1,750.00","1,855.00","1,685.00","1,785.00","41,119"
2008-11-06,"1,750.00","1,985.00","1,720.00","1,750.00","58,596"
2008-11-05,"1,850.00","2,000.00","1,740.00","1,740.00","130,363"
2008-11-04,"1,740.00","1,750.00","1,490.00","1,720.00","18,973"
2008-11-03,"1,640.00","1,680.00","1,515.00","1,515.00","35,770"
2008-10-31,"1,490.00","1,530.00","1,410.00","1,410.00","13,976"
2008-10-30,"1,370.00","1,370.00","1,235.00","1,235.00","29,057"
2008-10-29,"1,195.00","1,365.00","1,130.00","1,285.00","54,837"
2008-10-28,"1,205.00","1,320.00","1,100.00","1,110.00","36,632"
2008-10-27,"1,200.00","1,300.00","1,110.00","1,110.00","82,057"
2008-10-24,"1,305.00","1,575.00","1,305.00","1,440.00","60,496"
2008-10-23,"1,530.00","1,805.00","1,530.00","1,700.00","60,215"
2008-10-22,"1,795.00","2,030.00","1,795.00","2,030.00","326,759"
2008-10-21,"2,110.00","2,250.00","2,110.00","2,200.00","18,081"
2008-10-20,"2,200.00","2,300.00","2,130.00","2,130.00","9,410"
2008-10-17,"2,225.00","2,300.00","2,090.00","2,240.00","26,119"
2008-10-16,"2,200.00","2,360.00","2,165.00","2,200.00","17,667"
2008-10-15,"2,375.00","2,490.00","2,310.00","2,430.00","29,604"
2008-10-14,"2,425.00","2,500.00","2,380.00","2,500.00","46,803"
2008-10-13,"2,310.00","2,495.00","2,250.00","2,250.00","17,471"
2008-10-10,"2,300.00","2,495.00","2,105.00","2,310.00","15,493"
2008-10-09,"2,410.00","2,600.00","2,400.00","2,500.00","75,364"
2008-10-08,"2,600.00","3,035.00","2,510.00","2,720.00","26,030"
2008-10-07,"2,865.00","2,865.00","2,670.00","2,810.00","8,249"
2008-10-06,"2,895.00","2,920.00","2,830.00","2,865.00","15,915"
2008-10-02,"2,965.00","3,005.00","2,930.00","2,930.00","18,943"
2008-10-01,"2,990.00","3,000.00","2,880.00","2,940.00","25,589"
2008-09-30,"2,960.00","3,040.00","2,725.00","2,725.00","43,014"
2008-09-29,"3,165.00","3,270.00","3,050.00","3,100.00","50,923"
2008-09-26,"3,010.00","3,140.00","2,910.00","3,140.00","31,527"
2008-09-25,"3,000.00","3,170.00","2,755.00","2,755.00","83,997"
2008-09-24,"2,775.00","2,825.00","2,675.00","2,675.00","13,394"
2008-09-23,"2,700.00","2,790.00","2,660.00","2,790.00","6,026"
2008-09-22,"2,740.00","2,800.00","2,670.00","2,800.00","23,117"
2008-09-19,"2,740.00","2,790.00","2,710.00","2,720.00","12,559"
2008-09-18,"2,660.00","2,750.00","2,570.00","2,570.00","22,691"
2008-09-17,"2,765.00","2,815.00","2,700.00","2,815.00","24,375"
2008-09-16,"2,685.00","2,970.00","2,610.00","2,660.00","30,116"
2008-09-12,"3,000.00","3,045.00","2,930.00","2,985.00","15,550"
2008-09-11,"3,050.00","3,050.00","2,905.00","3,000.00","17,699"
2008-09-10,"2,995.00","3,080.00","2,810.00","2,810.00","9,715"
2008-09-09,"2,900.00","3,000.00","2,730.00","2,830.00","17,681"
2008-09-08,"2,830.00","2,895.00","2,660.00","2,660.00","24,401"
2008-09-05,"2,640.00","2,650.00","2,505.00","2,600.00","12,372"
2008-09-04,"2,610.00","2,610.00","2,455.00","2,480.00","18,640"
2008-09-03,"2,540.00","2,560.00","2,400.00","2,535.00","35,735"
2008-09-02,"2,535.00","2,775.00","2,500.00","2,730.00","36,616"
2008-09-01,"2,690.00","2,810.00","2,600.00","2,810.00","17,169"
2008-08-29,"2,810.00","2,960.00","2,810.00","2,950.00","15,197"
2008-08-28,"2,890.00","2,900.00","2,755.00","2,800.00","12,620"
2008-08-27,"2,780.00","2,780.00","2,515.00","2,575.00","19,650"
2008-08-26,"2,555.00","2,600.00","2,500.00","2,600.00","9,654"
2008-08-25,"2,570.00","2,750.00","2,570.00","2,610.00","59,985"
2008-08-22,"2,750.00","2,920.00","2,725.00","2,920.00","29,681"
2008-08-21,"2,880.00","3,055.00","2,750.00","3,005.00","73,074"
2008-08-20,"3,005.00","3,185.00","2,850.00","2,850.00","192,988"
2008-08-19,"2,905.00","3,170.00","2,900.00","3,120.00","76,389"
2008-08-18,"3,110.00","3,495.00","3,110.00","3,495.00","64,786"
2008-08-14,"3,485.00","3,560.00","3,470.00","3,470.00","26,203"
2008-08-13,"3,650.00","3,810.00","3,485.00","3,810.00","28,902"
2008-08-12,"3,750.00","4,040.00","3,750.00","3,920.00","27,546"
2008-08-11,"3,985.00","3,990.00","3,850.00","3,915.00","14,068"
2008-08-08,"3,865.00","3,865.00","3,755.00","3,835.00","11,942"
2008-08-07,"3,840.00","4,040.00","3,840.00","3,935.00","24,382"
2008-08-06,"3,990.00","4,060.00","3,865.00","4,060.00","19,538"
2008-08-05,"4,100.00","4,115.00","3,875.00","4,020.00","13,939"
2008-08-04,"4,080.00","4,150.00","3,900.00","4,150.00","10,433"
2008-08-01,"4,150.00","4,175.00","4,090.00","4,175.00",623
2008-07-31,"4,175.00","4,185.00","3,960.00","3,960.00","3,242"
2008-07-30,"4,140.00","4,140.00","3,955.00","3,955.00","10,728"
2008-07-29,"3,955.00","4,125.00","3,850.00","4,060.00","40,019"
2008-07-28,"4,160.00","4,320.00","4,090.00","4,300.00","17,963"
2008-07-25,"4,320.00","4,415.00","4,285.00","4,415.00","2,965"
2008-07-24,"4,365.00","4,425.00","4,340.00","4,365.00","4,207"
2008-07-23,"4,365.00","4,460.00","4,340.00","4,355.00","14,633"
2008-07-22,"4,400.00","4,500.00","4,385.00","4,480.00","8,198"
2008-07-21,"4,445.00","4,545.00","4,410.00","4,450.00","5,740"
2008-07-18,"4,450.00","4,515.00","4,415.00","4,515.00","2,354"
2008-07-17,"4,460.00","4,630.00","4,460.00","4,590.00","16,813"
2008-07-16,"4,540.00","4,680.00","4,360.00","4,500.00","16,168"
2008-07-15,"4,490.00","4,565.00","4,345.00","4,410.00","17,336"
2008-07-14,"4,530.00","4,700.00","4,450.00","4,700.00","3,258"
2008-07-11,"4,640.00","4,640.00","4,505.00","4,630.00",531
2008-07-10,"4,610.00","4,645.00","4,250.00","4,535.00","5,438"
2008-07-09,"4,600.00","4,650.00","4,430.00","4,530.00","9,064"
2008-07-08,"4,520.00","4,640.00","4,490.00","4,500.00","9,044"
2008-07-07,"4,520.00","4,700.00","4,520.00","4,560.00","16,636"
2008-07-04,"4,700.00","4,900.00","4,700.00","4,865.00","7,742"
2008-07-03,"4,800.00","4,950.00","4,575.00","4,575.00","11,905"
2008-07-02,"4,975.00","4,980.00","4,800.00","4,870.00","11,752"
2008-07-01,"4,935.00","5,100.00","4,925.00","5,090.00","5,587"
2008-06-30,"5,100.00","5,100.00","4,880.00","5,040.00","9,375"
2008-06-27,"4,970.00","5,100.00","4,820.00","5,100.00","5,186"
2008-06-26,"5,100.00","5,260.00","5,000.00","5,130.00","3,658"
2008-06-25,"5,070.00","5,070.00","4,950.00","4,950.00","5,417"
2008-06-24,"4,950.00","5,190.00","4,935.00","4,960.00","18,842"
2008-06-23,"4,910.00","4,980.00","4,815.00","4,970.00","11,133"
2008-06-20,"4,970.00","4,975.00","4,890.00","4,950.00","4,523"
2008-06-19,"4,900.00","4,900.00","4,730.00","4,800.00","8,108"
2008-06-18,"4,800.00","4,940.00","4,790.00","4,810.00","21,505"
2008-06-17,"4,870.00","5,130.00","4,865.00","5,130.00","26,234"
2008-06-16,"4,945.00","5,010.00","4,830.00","4,980.00","12,032"
2008-06-13,"4,980.00","5,000.00","4,920.00","5,000.00","11,329"
2008-06-12,"5,000.00","5,080.00","4,950.00","5,080.00","27,175"
2008-06-11,"5,050.00","5,120.00","5,000.00","5,000.00","11,557"
2008-06-10,"5,090.00","5,180.00","5,060.00","5,180.00","5,349"
2008-06-09,"5,120.00","5,180.00","5,010.00","5,010.00","4,346"
2008-06-05,"5,190.00","5,240.00","5,120.00","5,170.00","4,907"
2008-06-04,"5,200.00","5,200.00","5,170.00","5,200.00","6,023"
2008-06-03,"5,180.00","5,210.00","5,070.00","5,210.00","5,995"
2008-06-02,"5,150.00","5,260.00","5,130.00","5,130.00","7,962"
2008-05-30,"5,220.00","5,260.00","5,070.00","5,260.00","6,316"
2008-05-29,"5,220.00","5,220.00","5,000.00","5,130.00","27,532"
2008-05-28,"5,090.00","5,200.00","5,070.00","5,200.00","14,266"
2008-05-27,"5,150.00","5,170.00","5,040.00","5,120.00","9,677"
2008-05-26,"5,080.00","5,180.00","5,030.00","5,110.00","37,821"
2008-05-23,"5,150.00","5,220.00","5,000.00","5,090.00","7,763"
2008-05-22,"5,160.00","5,220.00","5,080.00","5,100.00","8,970"
2008-05-21,"5,160.00","5,250.00","5,060.00","5,250.00","13,458"
2008-05-20,"5,190.00","5,310.00","5,110.00","5,140.00","11,249"
2008-05-19,"5,240.00","5,350.00","5,240.00","5,350.00","18,300"
2008-05-16,"5,290.00","5,400.00","5,250.00","5,250.00","11,002"
2008-05-15,"5,290.00","5,380.00","5,220.00","5,380.00","5,179"
2008-05-14,"5,350.00","5,430.00","5,200.00","5,280.00","12,513"
2008-05-13,"5,370.00","5,370.00","5,200.00","5,310.00","6,984"
2008-05-09,"5,300.00","5,370.00","5,270.00","5,370.00","11,965"
2008-05-08,"5,300.00","5,520.00","5,300.00","5,520.00","17,370"
2008-05-07,"5,400.00","5,580.00","5,340.00","5,350.00","30,861"
2008-05-06,"5,500.00","5,680.00","5,480.00","5,680.00","3,013"
2008-05-02,"5,590.00","5,700.00","5,470.00","5,680.00","6,580"
2008-04-30,"5,600.00","5,600.00","5,460.00","5,520.00","24,086"
2008-04-29,"5,530.00","5,570.00","5,380.00","5,480.00","17,786"
2008-04-28,"5,590.00","5,610.00","5,490.00","5,600.00","15,369"
2008-04-25,"5,600.00","5,640.00","5,490.00","5,640.00","8,716"
2008-04-24,"5,610.00","5,690.00","5,540.00","5,590.00","5,751"
2008-04-23,"5,620.00","5,680.00","5,560.00","5,570.00","7,522"
2008-04-22,"5,660.00","5,760.00","5,560.00","5,760.00","7,363"
2008-04-21,"5,700.00","5,790.00","5,620.00","5,780.00","6,841"
2008-04-18,"5,750.00","5,750.00","5,410.00","5,510.00","16,113"
2008-04-17,"5,500.00","5,690.00","5,450.00","5,610.00","8,019"
2008-04-16,"5,610.00","5,740.00","5,540.00","5,640.00","8,002"
2008-04-15,"5,670.00","5,730.00","5,580.00","5,580.00","10,291"
2008-04-14,"5,660.00","5,710.00","5,600.00","5,700.00","7,538"
2008-04-11,"5,740.00","5,740.00","5,470.00","5,470.00","22,806"
2008-04-10,"5,500.00","5,510.00","5,410.00","5,430.00","8,276"
2008-04-08,"5,450.00","5,480.00","5,240.00","5,240.00","13,284"
2008-04-07,"5,330.00","5,350.00","5,120.00","5,300.00","27,886"
2008-04-04,"5,300.00","5,500.00","5,280.00","5,350.00","26,222"
2008-04-03,"5,350.00","5,580.00","5,350.00","5,460.00","27,023"
2008-04-02,"5,590.00","5,700.00","5,460.00","5,620.00","11,982"
2008-04-01,"5,620.00","5,730.00","5,530.00","5,730.00","8,854"
2008-03-31,"5,730.00","5,900.00","5,600.00","5,600.00","12,750"
2008-03-28,"5,610.00","5,650.00","5,510.00","5,610.00","15,991"
2008-03-27,"5,600.00","5,890.00","5,560.00","5,600.00","18,940"
2008-03-26,"5,610.00","5,700.00","5,490.00","5,550.00","20,070"
2008-03-25,"5,550.00","5,650.00","5,400.00","5,490.00","17,474"
2008-03-24,"5,550.00","5,590.00","5,400.00","5,590.00","11,554"
2008-03-21,"5,470.00","5,500.00","5,100.00","5,450.00","24,568"
2008-03-20,"5,390.00","5,480.00","5,370.00","5,420.00","11,982"
2008-03-19,"5,600.00","5,600.00","5,400.00","5,550.00","17,535"
2008-03-18,"5,550.00","5,650.00","5,200.00","5,600.00","38,618"
2008-03-17,"5,770.00","5,950.00","5,750.00","5,940.00","14,511"
2008-03-14,"5,940.00","5,990.00","5,840.00","5,840.00","10,689"
2008-03-13,"5,840.00","5,840.00","5,750.00","5,780.00","19,848"
2008-03-12,"5,600.00","5,700.00","5,450.00","5,510.00","7,962"
2008-03-11,"5,470.00","5,500.00","5,350.00","5,490.00","11,097"
2008-03-10,"5,430.00","5,690.00","5,350.00","5,570.00","22,296"
2008-03-07,"5,700.00","5,840.00","5,500.00","5,730.00","10,006"
2008-03-06,"5,760.00","5,880.00","5,640.00","5,750.00","11,903"
2008-03-05,"5,700.00","5,930.00","5,670.00","5,900.00","11,433"
2008-03-04,"5,790.00","5,940.00","5,770.00","5,910.00","14,234"
2008-03-03,"5,770.00","5,780.00","5,600.00","5,600.00","18,555"
2008-02-29,"5,700.00","6,130.00","5,690.00","5,880.00","59,012"
2008-02-28,"5,900.00","6,000.00","5,900.00","5,980.00","15,350"
2008-02-27,"5,980.00","6,190.00","5,920.00","6,000.00","44,215"
2008-02-26,"6,070.00","6,180.00","6,060.00","6,060.00","16,531"
2008-02-25,"6,060.00","6,150.00","6,060.00","6,080.00","20,725"
2008-02-22,"6,140.00","6,230.00","6,010.00","6,230.00","4,507"
2008-02-21,"6,100.00","6,260.00","6,100.00","6,110.00","15,934"
2008-02-20,"6,100.00","6,200.00","6,000.00","6,200.00","22,875"
2008-02-19,"6,120.00","6,480.00","6,090.00","6,320.00","36,233"
2008-02-18,"6,320.00","6,900.00","6,250.00","6,290.00","37,019"
2008-02-15,"6,240.00","6,580.00","6,100.00","6,500.00","31,199"
2008-02-14,"6,500.00","6,690.00","6,350.00","6,690.00","12,659"
2008-02-13,"6,520.00","6,690.00","6,330.00","6,490.00","1,433"
2008-02-12,"6,420.00","6,450.00","6,220.00","6,350.00","3,711"
2008-02-11,"6,350.00","6,490.00","6,200.00","6,200.00","7,118"
2008-02-05,"6,290.00","6,300.00","6,090.00","6,250.00","2,330"
2008-02-04,"6,180.00","6,230.00","6,040.00","6,200.00","13,950"
2008-02-01,"6,110.00","6,290.00","6,050.00","6,050.00","4,359"
2008-01-31,"6,100.00","6,300.00","5,960.00","5,960.00","4,679"
2008-01-30,"6,000.00","6,470.00","5,970.00","6,290.00","19,284"
2008-01-29,"6,100.00","6,300.00","5,930.00","6,080.00","15,400"
2008-01-28,"5,930.00","6,750.00","5,930.00","6,670.00","39,155"
2008-01-25,"6,720.00","6,960.00","6,620.00","6,800.00","17,793"
2008-01-24,"6,710.00","6,850.00","6,520.00","6,610.00","23,038"
2008-01-23,"6,700.00","6,920.00","6,500.00","6,600.00","32,290"
2008-01-22,"6,500.00","7,500.00","6,500.00","7,500.00","26,301"
2008-01-21,"7,640.00","8,050.00","7,620.00","8,050.00","10,047"
2008-01-18,"8,000.00","8,000.00","7,400.00","7,610.00","13,735"
2008-01-17,"7,690.00","7,840.00","7,600.00","7,700.00","10,340"
2008-01-16,"7,700.00","8,020.00","7,600.00","7,910.00","24,117"
2008-01-15,"8,000.00","8,290.00","7,860.00","8,290.00","35,573"
2008-01-14,"8,000.00","8,110.00","7,840.00","8,100.00","22,867"
2008-01-11,"8,110.00","8,320.00","8,000.00","8,130.00","25,981"
2008-01-10,"8,130.00","8,390.00","7,950.00","8,350.00","45,696"
2008-01-09,"8,200.00","8,200.00","7,750.00","7,770.00","82,056"
2008-01-08,"7,770.00","7,980.00","7,370.00","7,370.00","35,320"
2008-01-07,"7,490.00","7,500.00","7,260.00","7,500.00","8,956"
2008-01-04,"7,550.00","7,600.00","7,350.00","7,510.00","33,738"
2008-01-03,"7,510.00","7,510.00","7,200.00","7,200.00","39,246"
2008-01-02,"7,210.00","7,520.00","7,200.00","7,200.00","42,427"
2007-12-28,"7,180.00","7,180.00","6,860.00","6,860.00","18,390"
2007-12-27,"6,990.00","6,990.00","6,810.00","6,810.00","11,540"
2007-12-26,"6,850.00","7,050.00","6,810.00","6,810.00","12,526"
2007-12-24,"6,970.00","7,050.00","6,670.00","6,730.00","27,886"
2007-12-21,"6,670.00","6,680.00","6,500.00","6,610.00","16,324"
2007-12-20,"6,640.00","6,700.00","6,540.00","6,670.00","14,528"
2007-12-18,"6,670.00","6,670.00","6,350.00","6,350.00","5,721"
2007-12-17,"6,550.00","6,750.00","6,520.00","6,520.00","6,975"
2007-12-14,"6,800.00","7,070.00","6,770.00","6,830.00","20,941"
2007-12-13,"6,830.00","6,950.00","6,480.00","6,480.00","32,308"
2007-12-12,"6,400.00","6,460.00","6,160.00","6,160.00","35,717"
2007-12-11,"6,550.00","6,890.00","6,410.00","6,800.00","57,160"
2007-12-10,"6,800.00","7,060.00","6,800.00","6,900.00","33,664"
2007-12-07,"7,010.00","7,380.00","6,900.00","7,380.00","42,132"
2007-12-06,"7,380.00","7,900.00","7,200.00","7,300.00","163,089"
2007-12-05,"6,870.00","6,870.00","5,910.00","5,980.00","80,007"
2007-12-04,"5,980.00","6,190.00","5,850.00","6,190.00","25,215"
2007-12-03,"6,080.00","6,140.00","5,970.00","6,140.00","15,765"
2007-11-30,"6,070.00","6,190.00","6,000.00","6,190.00","32,438"
2007-11-29,"6,000.00","6,340.00","6,000.00","6,290.00","43,317"
2007-11-28,"6,090.00","6,300.00","5,710.00","5,710.00","55,500"
2007-11-27,"5,700.00","5,770.00","5,550.00","5,610.00","28,211"
2007-11-26,"5,860.00","6,050.00","5,600.00","5,800.00","46,628"
2007-11-23,"5,800.00","6,460.00","5,650.00","6,450.00","45,128"
2007-11-22,"6,350.00","6,640.00","6,350.00","6,520.00","21,302"
2007-11-21,"6,650.00","6,870.00","6,520.00","6,620.00","14,243"
2007-11-20,"6,670.00","6,810.00","6,500.00","6,500.00","9,777"
2007-11-19,"6,700.00","7,000.00","6,690.00","7,000.00","8,381"
2007-11-16,"6,840.00","6,990.00","6,610.00","6,990.00","11,331"
2007-11-15,"6,840.00","6,850.00","6,550.00","6,560.00","22,843"
2007-11-14,"6,650.00","6,890.00","6,630.00","6,890.00","9,423"
2007-11-13,"6,630.00","6,790.00","6,550.00","6,790.00","14,912"
2007-11-12,"6,800.00","7,130.00","6,130.00","7,130.00","34,923"
2007-11-09,"7,120.00","7,510.00","6,670.00","6,700.00","108,176"
2007-11-08,"6,700.00","6,820.00","6,550.00","6,550.00","14,972"
2007-11-07,"6,800.00","7,020.00","6,750.00","6,980.00","18,565"
2007-11-06,"6,980.00","7,270.00","6,900.00","6,900.00","17,864"
2007-11-05,"6,990.00","7,040.00","6,850.00","6,900.00","14,740"
2007-11-02,"6,850.00","6,890.00","6,700.00","6,850.00","10,118"
2007-11-01,"6,900.00","6,920.00","6,690.00","6,700.00","20,631"
2007-10-31,"6,880.00","6,900.00","6,630.00","6,860.00","17,741"
2007-10-30,"6,860.00","6,970.00","6,800.00","6,970.00","12,131"
2007-10-29,"6,790.00","6,950.00","6,650.00","6,730.00","14,151"
2007-10-26,"6,740.00","6,740.00","6,420.00","6,420.00","32,189"
2007-10-25,"6,550.00","6,670.00","6,550.00","6,670.00","19,689"
2007-10-24,"6,530.00","6,780.00","6,530.00","6,600.00","61,208"
2007-10-23,"6,580.00","6,790.00","6,580.00","6,610.00","16,983"
2007-10-22,"6,680.00","6,770.00","6,300.00","6,300.00","31,477"
2007-10-19,"6,720.00","6,960.00","6,690.00","6,700.00","19,388"
2007-10-18,"6,700.00","7,300.00","6,670.00","6,670.00","45,859"
2007-10-17,"6,670.00","6,990.00","6,500.00","6,820.00","37,958"
2007-10-16,"6,950.00","7,280.00","6,950.00","7,200.00","63,718"
2007-10-15,"7,300.00","7,440.00","7,000.00","7,250.00","38,074"
2007-10-12,"7,360.00","7,680.00","7,360.00","7,630.00","33,734"
2007-10-11,"7,630.00","7,720.00","7,400.00","7,400.00","22,770"
2007-10-10,"7,650.00","7,790.00","7,590.00","7,700.00","35,706"
2007-10-09,"7,690.00","7,710.00","7,520.00","7,600.00","30,663"
2007-10-08,"7,710.00","8,170.00","7,710.00","8,040.00","51,318"
2007-10-05,"8,010.00","8,380.00","7,970.00","8,380.00","31,813"
2007-10-04,"8,190.00","8,410.00","8,110.00","8,170.00","25,797"
2007-10-02,"8,200.00","8,370.00","7,920.00","7,920.00","74,106"
2007-10-01,"7,990.00","8,040.00","7,850.00","8,000.00","34,621"
2007-09-28,"7,960.00","7,990.00","7,770.00","7,800.00","22,002"
2007-09-27,"7,800.00","8,150.00","7,800.00","8,150.00","42,206"
2007-09-21,"8,090.00","8,140.00","7,730.00","7,840.00","30,445"
2007-09-20,"7,700.00","7,780.00","7,560.00","7,630.00","56,314"
2007-09-19,"7,750.00","7,900.00","7,600.00","7,750.00","57,801"
2007-09-18,"7,650.00","7,900.00","7,650.00","7,790.00","56,610"
2007-09-17,"7,910.00","8,210.00","7,910.00","8,140.00","60,761"
2007-09-14,"8,240.00","8,300.00","7,990.00","8,200.00","67,744"
2007-09-13,"8,190.00","8,400.00","8,110.00","8,400.00","12,266"
2007-09-12,"8,260.00","8,470.00","8,130.00","8,340.00","20,183"
2007-09-11,"8,310.00","8,370.00","8,120.00","8,310.00","29,656"
2007-09-10,"8,310.00","8,350.00","8,030.00","8,070.00","20,151"
2007-09-07,"8,210.00","8,660.00","8,200.00","8,450.00","50,420"
2007-09-06,"8,690.00","8,770.00","8,600.00","8,660.00","19,715"
2007-09-05,"8,660.00","8,890.00","8,540.00","8,830.00","25,076"
2007-09-04,"8,790.00","9,050.00","8,660.00","9,000.00","35,082"
2007-09-03,"8,950.00","9,110.00","8,750.00","8,750.00","59,263"
2007-08-31,"8,700.00","8,780.00","8,350.00","8,490.00","51,452"
2007-08-30,"8,350.00","8,380.00","8,160.00","8,160.00","34,160"
2007-08-29,"8,130.00","8,190.00","7,980.00","8,070.00","28,966"
2007-08-28,"8,210.00","8,380.00","8,050.00","8,200.00","24,162"
2007-08-27,"8,260.00","8,420.00","8,250.00","8,350.00","28,271"
2007-08-24,"8,270.00","8,520.00","8,140.00","8,320.00","58,424"
2007-08-23,"8,430.00","8,690.00","8,430.00","8,610.00","46,503"
2007-08-22,"8,600.00","8,690.00","8,470.00","8,600.00","41,057"
2007-08-21,"8,450.00","8,760.00","7,960.00","7,970.00","80,239"
2007-08-20,"7,960.00","7,960.00","7,510.00","7,510.00","57,998"
2007-08-17,"7,400.00","7,750.00","7,100.00","7,590.00","71,174"
2007-08-16,"7,750.00","8,390.00","7,400.00","8,230.00","60,484"
2007-08-14,"8,500.00","8,870.00","8,460.00","8,870.00","87,803"
2007-08-13,"8,650.00","8,960.00","8,600.00","8,960.00","78,479"
2007-08-10,"8,740.00","9,170.00","8,370.00","8,500.00","111,973"
2007-08-09,"8,620.00","8,750.00","8,200.00","8,200.00","51,903"
2007-08-08,"8,140.00","8,220.00","7,930.00","8,030.00","73,789"
2007-08-07,"8,000.00","8,370.00","7,980.00","8,300.00","122,930"
2007-08-06,"8,210.00","8,540.00","8,210.00","8,260.00","84,587"
2007-08-03,"8,480.00","8,550.00","8,250.00","8,300.00","81,055"
2007-08-02,"8,510.00","8,750.00","8,320.00","8,550.00","40,457"
2007-08-01,"8,470.00","8,990.00","8,310.00","8,800.00","144,244"
2007-07-31,"9,000.00","9,450.00","8,950.00","9,300.00","151,531"
2007-07-30,"9,260.00","9,380.00","8,750.00","8,770.00","53,028"
2007-07-27,"8,840.00","9,240.00","8,820.00","8,910.00","108,151"
2007-07-26,"9,010.00","9,550.00","9,010.00","9,360.00","84,674"
2007-07-25,"9,400.00","9,550.00","8,880.00","8,880.00","134,411"
2007-07-24,"9,280.00","9,720.00","9,190.00","9,700.00","166,515"
2007-07-23,"9,700.00","10,100.00","9,700.00","9,960.00","69,794"
2007-07-20,"10,100.00","10,100.00","9,860.00","10,050.00","70,645"
2007-07-19,"9,910.00","10,200.00","9,870.00","9,930.00","65,650"
2007-07-18,"9,990.00","10,150.00","9,710.00","9,710.00","200,363"
2007-07-16,"9,650.00","10,150.00","9,560.00","10,000.00","233,223"
2007-07-13,"10,200.00","10,850.00","10,150.00","10,650.00","196,001"
2007-07-12,"10,700.00","10,750.00","10,500.00","10,750.00","100,860"
2007-07-11,"10,750.00","10,800.00","10,500.00","10,500.00","107,572"
2007-07-10,"10,750.00","11,200.00","10,650.00","10,900.00","91,942"
2007-07-09,"10,900.00","11,250.00","10,750.00","10,950.00","211,261"
2007-07-06,"10,700.00","10,850.00","10,350.00","10,500.00","173,364"
2007-07-05,"10,650.00","10,950.00","10,500.00","10,900.00","161,055"
2007-07-04,"10,800.00","11,200.00","10,600.00","11,150.00","128,694"
2007-07-03,"11,050.00","11,300.00","10,900.00","11,300.00","79,562"
2007-07-02,"10,950.00","11,050.00","10,550.00","10,850.00","70,086"
2007-06-29,"10,750.00","10,950.00","10,500.00","10,600.00","89,581"
2007-06-28,"10,650.00","11,100.00","10,500.00","11,100.00","197,776"
2007-06-27,"10,900.00","11,800.00","10,850.00","11,800.00","110,545"
2007-06-26,"11,600.00","12,400.00","11,450.00","12,150.00","296,392"
2007-06-25,"12,000.00","12,500.00","11,950.00","12,500.00","139,493"
2007-06-22,"12,600.00","12,950.00","12,350.00","12,650.00","289,573"
2007-06-21,"12,650.00","12,700.00","12,000.00","12,050.00","256,091"
2007-06-20,"12,050.00","12,650.00","11,950.00","12,400.00","241,938"
2007-06-19,"12,400.00","12,450.00","11,850.00","12,100.00","367,232"
2007-06-18,"11,950.00","12,150.00","11,450.00","11,650.00","443,505"
2007-06-15,"11,450.00","11,950.00","11,300.00","11,750.00","227,741"
2007-06-14,"11,600.00","11,750.00","11,150.00","11,450.00","178,895"
2007-06-13,"11,300.00","11,550.00","11,000.00","11,550.00","168,394"
2007-06-12,"11,450.00","11,700.00","11,250.00","11,500.00","126,091"
2007-06-11,"11,450.00","11,850.00","10,400.00","10,750.00","449,440"
2007-06-08,"10,500.00","10,600.00","10,250.00","10,500.00","73,231"
2007-06-07,"10,650.00","10,750.00","10,200.00","10,300.00","90,733"
2007-06-05,"10,400.00","10,600.00","10,200.00","10,250.00","102,106"
2007-06-04,"10,250.00","10,700.00","10,200.00","10,600.00","173,088"
2007-06-01,"10,600.00","11,150.00","10,600.00","10,750.00","152,739"
2007-05-31,"10,750.00","11,250.00","10,600.00","11,100.00","146,564"
2007-05-30,"11,100.00","11,100.00","10,500.00","10,900.00","170,836"
